State,Month,Region_Type,ANC_Registered,Adult_Death_TB,Adult_Suicide,C_Section,Child_Diarrhoea,Child_Malaria,Child_TB,Condoms_Distributed,Early_Breastfeeding,Immunization_MR,Infant_Death_Sepsis,Institutional_Delivery,Low_Birth_Weight,Maternal_Death_Bleeding,PW_Hypertension,Severe_Anaemia_Treated
A & N Islands,April,Rural,315.0,1.0,2.0,106.0,104.0,1.0,2.0,9316.0,267.0,262.0,0.0,307.0,47.0,0.0,37.0,13.0
A & N Islands,April,Urban,99.0,0.0,0.0,0.0,9.0,0.0,0.0,980.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,2.0
A & N Islands,August,Rural,282.0,3.0,4.0,66.0,170.0,7.0,0.0,11595.0,232.0,272.0,2.0,284.0,45.0,0.0,25.0,11.0
A & N Islands,August,Urban,81.0,0.0,0.0,0.0,30.0,0.0,0.0,343.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,2.0
A & N Islands,December,Rural,297.0,1.0,7.0,85.0,278.0,0.0,0.0,10614.0,232.0,192.0,1.0,305.0,44.0,0.0,15.0,16.0
A & N Islands,December,Urban,95.0,0.0,0.0,0.0,10.0,0.0,0.0,1713.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
A & N Islands,February,Rural,322.0,1.0,7.0,81.0,116.0,7.0,1.0,11456.0,198.0,260.0,0.0,251.0,52.0,0.0,18.0,7.0
A & N Islands,February,Urban,90.0,0.0,0.0,0.0,16.0,0.0,0.0,1025.0,0.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0
A & N Islands,January,Rural,316.0,1.0,7.0,83.0,131.0,0.0,0.0,14979.0,221.0,339.0,0.0,285.0,51.0,0.0,23.0,6.0
A & N Islands,January,Urban,76.0,0.0,0.0,0.0,30.0,0.0,0.0,1616.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,1.0
A & N Islands,July,Rural,354.0,4.0,4.0,70.0,224.0,2.0,0.0,12328.0,212.0,310.0,0.0,295.0,50.0,0.0,47.0,6.0
A & N Islands,July,Urban,79.0,0.0,0.0,0.0,20.0,0.0,0.0,1285.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0
A & N Islands,June,Rural,282.0,2.0,5.0,85.0,149.0,5.0,0.0,8335.0,292.0,242.0,1.0,307.0,56.0,0.0,36.0,11.0
A & N Islands,June,Urban,67.0,0.0,0.0,0.0,20.0,0.0,0.0,265.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0
A & N Islands,March,Rural,249.0,3.0,3.0,82.0,126.0,0.0,3.0,8561.0,244.0,184.0,0.0,290.0,41.0,0.0,24.0,5.0
A & N Islands,March,Urban,51.0,0.0,0.0,0.0,15.0,0.0,0.0,690.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
A & N Islands,May,Rural,370.0,3.0,11.0,95.0,114.0,1.0,0.0,8671.0,303.0,298.0,1.0,335.0,53.0,0.0,40.0,25.0
A & N Islands,May,Urban,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1893.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,13.0
A & N Islands,November,Rural,343.0,1.0,5.0,95.0,104.0,0.0,0.0,12613.0,267.0,274.0,0.0,312.0,41.0,0.0,16.0,7.0
A & N Islands,November,Urban,97.0,0.0,0.0,0.0,10.0,0.0,0.0,687.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
A & N Islands,October,Rural,341.0,0.0,8.0,101.0,45.0,1.0,0.0,11118.0,274.0,302.0,0.0,287.0,49.0,0.0,11.0,12.0
A & N Islands,October,Urban,79.0,0.0,0.0,0.0,10.0,0.0,0.0,1366.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
A & N Islands,September,Rural,332.0,1.0,5.0,82.0,130.0,1.0,1.0,11698.0,248.0,253.0,0.0,279.0,45.0,0.0,19.0,11.0
A & N Islands,September,Urban,85.0,0.0,0.0,0.0,15.0,0.0,0.0,1105.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1.0
Andhra Pradesh,April,Rural,57212.0,225.0,236.0,6698.0,3007.0,42.0,43.0,1849849.0,22328.0,50857.0,93.0,22570.0,1814.0,4.0,811.0,603.0
Andhra Pradesh,April,Urban,15830.0,3.0,11.0,14517.0,839.0,22.0,5.0,105873.0,35247.0,40908.0,0.0,38476.0,791.0,0.0,415.0,495.0
Andhra Pradesh,August,Rural,47051.0,161.0,255.0,7100.0,3826.0,136.0,55.0,1850537.0,22850.0,56849.0,74.0,22761.0,2109.0,6.0,879.0,725.0
Andhra Pradesh,August,Urban,14169.0,4.0,13.0,15080.0,1311.0,11.0,11.0,90762.0,41376.0,14990.0,3.0,41880.0,870.0,1.0,422.0,156.0
Andhra Pradesh,December,Rural,50689.0,195.0,217.0,6791.0,2654.0,106.0,63.0,1812956.0,20513.0,47343.0,61.0,20784.0,1898.0,4.0,894.0,492.0
Andhra Pradesh,December,Urban,14174.0,2.0,15.0,13885.0,900.0,6.0,1.0,113985.0,37726.0,12160.0,4.0,38578.0,721.0,0.0,371.0,196.0
Andhra Pradesh,February,Rural,55583.0,149.0,212.0,5593.0,2626.0,40.0,67.0,1776041.0,17057.0,48756.0,96.0,17605.0,1939.0,2.0,848.0,312.0
Andhra Pradesh,February,Urban,14469.0,2.0,9.0,11636.0,1156.0,13.0,4.0,97026.0,33439.0,13280.0,3.0,34124.0,1161.0,0.0,301.0,312.0
Andhra Pradesh,January,Rural,51321.0,200.0,213.0,6409.0,2473.0,41.0,42.0,1792927.0,19800.0,46658.0,56.0,19900.0,1688.0,8.0,927.0,407.0
Andhra Pradesh,January,Urban,13544.0,8.0,13.0,13668.0,1186.0,6.0,6.0,106098.0,36279.0,13312.0,1.0,37092.0,998.0,1.0,214.0,244.0
Andhra Pradesh,July,Rural,51882.0,170.0,250.0,6828.0,3899.0,71.0,54.0,1856640.0,21207.0,56903.0,128.0,21318.0,1959.0,2.0,702.0,841.0
Andhra Pradesh,July,Urban,15046.0,1.0,13.0,14329.0,1167.0,11.0,1.0,108780.0,39243.0,17899.0,1.0,39658.0,1016.0,1.0,401.0,265.0
Andhra Pradesh,June,Rural,56856.0,197.0,277.0,7114.0,2980.0,48.0,57.0,1876029.0,22469.0,55345.0,79.0,23506.0,2093.0,3.0,809.0,771.0
Andhra Pradesh,June,Urban,15887.0,9.0,19.0,16606.0,775.0,16.0,3.0,116835.0,41256.0,17372.0,1.0,41605.0,925.0,0.0,334.0,160.0
Andhra Pradesh,March,Rural,52932.0,98.0,172.0,5346.0,2405.0,19.0,45.0,1757151.0,15964.0,51031.0,127.0,16968.0,1689.0,5.0,924.0,493.0
Andhra Pradesh,March,Urban,13083.0,2.0,7.0,11993.0,1171.0,5.0,4.0,101320.0,34094.0,12967.0,0.0,34908.0,1177.0,0.0,250.0,209.0
Andhra Pradesh,May,Rural,53042.0,199.0,295.0,7325.0,3088.0,19.0,55.0,1874731.0,22992.0,53042.0,133.0,23598.0,2221.0,3.0,1016.0,778.0
Andhra Pradesh,May,Urban,15939.0,7.0,7.0,16159.0,1002.0,16.0,5.0,112335.0,41886.0,16753.0,0.0,42526.0,922.0,4.0,367.0,228.0
Andhra Pradesh,November,Rural,53941.0,185.0,239.0,7441.0,2727.0,71.0,62.0,1840898.0,22382.0,50636.0,111.0,22723.0,2225.0,5.0,1124.0,543.0
Andhra Pradesh,November,Urban,14448.0,7.0,19.0,16362.0,1285.0,9.0,4.0,116403.0,40635.0,12824.0,2.0,41190.0,793.0,1.0,284.0,235.0
Andhra Pradesh,October,Rural,49869.0,195.0,226.0,7436.0,3004.0,90.0,48.0,1881105.0,22830.0,48769.0,80.0,23003.0,2174.0,5.0,806.0,609.0
Andhra Pradesh,October,Urban,13305.0,3.0,5.0,16503.0,1631.0,39.0,3.0,91782.0,40652.0,14162.0,1.0,41229.0,971.0,0.0,304.0,328.0
Andhra Pradesh,September,Rural,49202.0,169.0,286.0,7473.0,3273.0,137.0,86.0,1856778.0,23016.0,56996.0,95.0,23426.0,2287.0,9.0,1054.0,624.0
Andhra Pradesh,September,Urban,13572.0,4.0,15.0,15897.0,1300.0,12.0,16.0,98612.0,42711.0,17751.0,1.0,42820.0,1030.0,1.0,319.0,175.0
Arunachal Pradesh,April,Rural,2442.0,1.0,0.0,208.0,824.0,16.0,1.0,4119.0,1251.0,1347.0,0.0,1226.0,75.0,0.0,72.0,22.0
Arunachal Pradesh,April,Urban,67.0,0.0,0.0,0.0,14.0,0.0,0.0,12.0,1.0,77.0,0.0,0.0,0.0,0.0,1.0,0.0
Arunachal Pradesh,August,Rural,2814.0,1.0,0.0,377.0,797.0,29.0,2.0,7860.0,1705.0,1756.0,1.0,1826.0,97.0,1.0,34.0,12.0
Arunachal Pradesh,August,Urban,112.0,0.0,0.0,0.0,64.0,0.0,8.0,103.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0
Arunachal Pradesh,December,Rural,1926.0,2.0,1.0,356.0,488.0,1.0,1.0,6736.0,1689.0,1463.0,1.0,1798.0,123.0,0.0,21.0,9.0
Arunachal Pradesh,December,Urban,70.0,0.0,0.0,0.0,11.0,0.0,11.0,21.0,2.0,111.0,0.0,2.0,0.0,0.0,0.0,0.0
Arunachal Pradesh,February,Rural,2276.0,1.0,0.0,302.0,503.0,22.0,1.0,4309.0,1278.0,1337.0,0.0,1399.0,98.0,0.0,62.0,20.0
Arunachal Pradesh,February,Urban,94.0,0.0,0.0,0.0,10.0,0.0,0.0,18.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0
Arunachal Pradesh,January,Rural,2282.0,2.0,2.0,304.0,518.0,25.0,0.0,5094.0,1490.0,1478.0,0.0,1598.0,90.0,0.0,41.0,23.0
Arunachal Pradesh,January,Urban,78.0,0.0,0.0,0.0,15.0,0.0,0.0,3.0,5.0,84.0,0.0,0.0,3.0,0.0,0.0,2.0
Arunachal Pradesh,July,Rural,2632.0,1.0,1.0,348.0,941.0,15.0,0.0,27306.0,1506.0,1695.0,2.0,1648.0,102.0,1.0,37.0,20.0
Arunachal Pradesh,July,Urban,77.0,0.0,0.0,0.0,23.0,0.0,0.0,97.0,1.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0
Arunachal Pradesh,June,Rural,2628.0,2.0,0.0,259.0,824.0,29.0,4.0,4125.0,1270.0,1883.0,1.0,1361.0,100.0,0.0,33.0,17.0
Arunachal Pradesh,June,Urban,79.0,0.0,0.0,0.0,11.0,0.0,0.0,92.0,0.0,89.0,0.0,0.0,0.0,0.0,2.0,0.0
Arunachal Pradesh,March,Rural,2375.0,0.0,0.0,269.0,473.0,14.0,1.0,4747.0,1236.0,1197.0,0.0,1356.0,66.0,0.0,88.0,30.0
Arunachal Pradesh,March,Urban,69.0,0.0,0.0,0.0,13.0,0.0,0.0,24.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
Arunachal Pradesh,May,Rural,2930.0,0.0,0.0,228.0,797.0,7.0,0.0,2694.0,1171.0,1458.0,0.0,1283.0,68.0,1.0,56.0,15.0
Arunachal Pradesh,May,Urban,77.0,0.0,0.0,0.0,18.0,0.0,0.0,63.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
Arunachal Pradesh,November,Rural,2246.0,4.0,0.0,325.0,459.0,36.0,2.0,9151.0,1547.0,1666.0,1.0,1647.0,100.0,0.0,37.0,14.0
Arunachal Pradesh,November,Urban,100.0,0.0,0.0,0.0,17.0,0.0,0.0,125.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0
Arunachal Pradesh,October,Rural,2211.0,1.0,0.0,357.0,445.0,7.0,1.0,4553.0,1720.0,1681.0,0.0,1804.0,81.0,0.0,34.0,12.0
Arunachal Pradesh,October,Urban,84.0,0.0,0.0,0.0,21.0,0.0,0.0,26.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0
Arunachal Pradesh,September,Rural,2394.0,2.0,0.0,364.0,623.0,26.0,0.0,7148.0,1541.0,1452.0,0.0,1767.0,124.0,0.0,47.0,19.0
Arunachal Pradesh,September,Urban,99.0,0.0,0.0,0.0,11.0,0.0,0.0,26.0,2.0,102.0,0.0,2.0,1.0,0.0,0.0,0.0
Assam,April,Rural,59117.0,44.0,95.0,6026.0,6624.0,29.0,44.0,352614.0,35981.0,33085.0,59.0,33223.0,4922.0,7.0,1315.0,667.0
Assam,April,Urban,4195.0,0.0,0.0,3011.0,270.0,14.0,2.0,12370.0,3283.0,3034.0,8.0,4079.0,435.0,1.0,224.0,20.0
Assam,August,Rural,60557.0,60.0,122.0,7802.0,9158.0,45.0,75.0,482290.0,47946.0,57940.0,90.0,45251.0,7049.0,11.0,1609.0,956.0
Assam,August,Urban,3604.0,0.0,2.0,3757.0,238.0,0.0,0.0,12925.0,4494.0,3725.0,0.0,4720.0,462.0,2.0,75.0,39.0
Assam,December,Rural,41890.0,45.0,70.0,8408.0,6097.0,41.0,18.0,408404.0,52135.0,47674.0,120.0,49910.0,7841.0,5.0,2008.0,723.0
Assam,December,Urban,3056.0,0.0,2.0,4084.0,483.0,20.0,4.0,15512.0,4648.0,3213.0,1.0,5273.0,764.0,1.0,61.0,24.0
Assam,February,Rural,57260.0,43.0,74.0,7550.0,6868.0,53.0,43.0,410857.0,44790.0,44986.0,75.0,42340.0,6043.0,8.0,1822.0,797.0
Assam,February,Urban,3541.0,1.0,1.0,3111.0,489.0,0.0,0.0,14341.0,3227.0,3304.0,0.0,3440.0,463.0,0.0,75.0,22.0
Assam,January,Rural,50743.0,44.0,81.0,8480.0,6471.0,47.0,35.0,400178.0,52210.0,45085.0,88.0,49415.0,7407.0,8.0,1924.0,779.0
Assam,January,Urban,3291.0,0.0,1.0,4015.0,241.0,0.0,0.0,11329.0,4718.0,3003.0,1.0,5054.0,681.0,0.0,71.0,24.0
Assam,July,Rural,60471.0,61.0,112.0,7090.0,10603.0,12.0,77.0,661222.0,40539.0,48876.0,84.0,38109.0,6198.0,11.0,1493.0,1051.0
Assam,July,Urban,3655.0,0.0,2.0,3448.0,637.0,3.0,0.0,22288.0,4325.0,3572.0,0.0,4554.0,458.0,2.0,75.0,35.0
Assam,June,Rural,63574.0,55.0,119.0,5709.0,13988.0,236.0,39.0,367290.0,31758.0,43629.0,71.0,29467.0,4805.0,5.0,1490.0,880.0
Assam,June,Urban,3729.0,0.0,0.0,2912.0,592.0,0.0,0.0,12447.0,3509.0,3309.0,0.0,3901.0,383.0,1.0,121.0,19.0
Assam,March,Rural,50051.0,27.0,77.0,6868.0,6123.0,38.0,31.0,352326.0,39332.0,34166.0,67.0,37393.0,5122.0,8.0,1297.0,719.0
